OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
100,228.173423313999990,18.036999999999999,15.882999999999999,0.880578810223000,-7.799471073290000,-160.139360282000013,16.960000000000001
101,61.442811022400001,8.910299999999999,8.905500000000000,0.999461297599000,-8.180863314170001,-160.090321165000006,8.907900000000000
102,92.457955647199995,11.800000000000001,10.329000000000001,0.875338983051000,-37.970038633000001,-157.338924536999997,11.064500000000001
103,221.779154083000009,16.850000000000001,16.483000000000001,0.978219584570000,28.512878856899999,-156.382304239999996,16.666499999999999
104,32.638283395700000,7.601900000000000,5.709400000000000,0.751049079835000,11.628327070299999,-156.148655491999989,6.655650000000000
105,134.616019125000008,13.153000000000000,12.897000000000000,0.980536759675000,25.575313755400000,-154.643632526000005,13.025000000000000
106,73.656114364800004,9.881700000000000,9.310000000000000,0.942145582238000,-17.207289663299999,-154.093153755000003,9.595850000000000
107,34.172901073100000,7.276800000000000,6.194600000000000,0.851280782762000,34.856182692799997,-152.855348170000013,6.735700000000000
108,102.331888551000006,11.442000000000000,11.150000000000000,0.974479986016000,-20.272771627899999,-151.016639942000012,11.295999999999999
109,104.070494487000005,12.154999999999999,10.826000000000001,0.890662278898000,-20.194712489699999,-150.875842199000004,11.490500000000001
110,59.160602824100003,9.182700000000001,7.878300000000000,0.857950276063000,36.527873779399997,-150.340833011000001,8.530500000000000
111,438.588175449000005,26.481999999999999,20.062000000000001,0.757571180424000,-29.716554734599999,-146.475657474999991,23.271999999999998
112,65.824523572299995,10.603999999999999,8.132999999999999,0.766974726518000,-22.833787835500001,-146.056859180000004,9.368499999999999
113,142.731952750999994,13.887000000000000,13.481999999999999,0.970836033701000,1.225422026380000,-145.882032415999987,13.684500000000000
114,56.678588786100001,8.561000000000000,8.083100000000000,0.944177082117000,17.638450720100000,-145.151047903000006,8.322050000000001
115,209.442640654000002,16.713999999999999,15.747999999999999,0.942204140242000,31.098611287899999,-144.054221068000004,16.231000000000002
